claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported,claim_day,claim_month,claim_year
357467904,0.232142857,0,1,0.792,0.328785392,1,1,0,15001,6,2,0,0,0.97,0,1,1,0,0.263141155,3,0.639294942,0.604565604,0.4,0.910109421,0.664600893,6,0,24,1,2023
357509376,0.25,0,1,0.808,0.343814116,1,1,1,50002,3,1,0,0,0.06,0,1,0.571428571,0,0.514453522,5,0.143047287,0.705533534,0,0.371919935,0.637556915,3,1,13,7,2024
357550848,0.214285714,1,1,0.584,0.312115306,1,1,0,20105,3,2,0,0,0.55,0,1,0.476190476,2,0.460708884,5,0.159103737,0.386055746,0.4,0.576258593,0.826632825,3,0,25,2,2023
357737472,0.482142857,0,1,0.488,0.515490357,1,1,0,20128,5,1,0,0,0.49,0,1,0.952380952,1,0.349060026,0,0.441362068,0.654145872,1,0.511419487,0.592853558,3,0,6,4,2023
357924096,0.571428571,0,0,0.648,0.567244563,1,1,1,15025,5,1,0,0,0.8,0,1,0.571428571,0,0.195700149,6,0.196337489,0.273897597,0,0.375,0.687546583,7,1,23,5,2024
358235136,0.625,1,1,0.632,1,0,1,0,80023,3,2,0,0,0.01,0,1,0.666666667,1,0.189878603,3,0.340448547,0.263222837,1,0.43611148,0.63956775,4,0,30,9,2023
358297344,0.267857143,1,0,0.392,1,0,0,0,80011,3,1,0.4,0,0.04,0,1,1,0,0.296609655,5,0.490188354,0.626512195,0,0.499705277,0.867775332,3,0,13,5,2023
358483968,0.732142857,1,0,0.76,1,0,0,1,85060,7,1,0,0,0.77,0,1,0.476190476,1,0.14508257,5,0.197919102,0.216558855,0,0.73711935,0.581145677,7,0,18,10,2023
358525440,0.535714286,0,1,0.216,1,1,0,0,50001,1,2,0,0,0.26,0,1,0.476190476,0,0.35266581,1,0.618636075,0.445250475,1,0.505093315,0.559865263,6,0,20,10,2023
358566912,0.589285714,1,0,0.84,1,1,0,0,85065,7,1,0,0,0.67,0,0,0.285714286,0,0.482949382,2,0.310117805,0.661733188,1,0.511419487,0.812146017,5,0,17,7,2024
358629120,0.535714286,0,1,0.52,1,1,1,1,85066,7,2,0,0,0.5,0,1,0.380952381,0,0.209085093,6,0.638091939,0.346121895,0,0.375,0.697636662,3,0,1,2,2023
358691328,0.571428571,1,1,0.904,0,0,1,0,50031,6,0,0,0,0.62,0,0,0.19047619,1,0.072129608,0,0.121346402,0.396973743,0,0.60068326,1,4,1,23,7,2024
358836480,0.5,1,1,0.792,1,1,1,1,15019,5,1,0,0,1,0,1,0.095238095,0,0.352449708,3,0.987688483,0.343727315,1,0.43611148,0.524668076,2,0,19,1,2023
358898688,0.678571429,1,1,0.664,1,1,1,0,80003,7,1,0,0,1,0,0,0.666666667,2,0.541110783,4,0.404067317,0.384398867,0.4,0.910109421,0.59857958,7,0,2,8,2023
358981632,1,0,0,0.856,1,0,1,0,50011,1,1,0,0,0.98,0,1,0.095238095,1,0.144723084,1,0.690590801,0.746768828,0,0.371919935,0.664970577,4,0,24,3,2023
359085312,0.732142857,1,1,0.616,1,1,0,1,20132,4,1,0,0,0.5,0,1,0.285714286,0,0.187047865,1,0.300517673,0.456143479,0,0.73711935,0.804096267,2,0,19,2,2023
359209728,0.375,0,0,0.808,0,0,1,0,80016,4,0,0,0,0.14,0,1,0.380952381,2,0.324709753,0,0.127906204,0.521830119,1,0.511419487,0.83444035,3,1,19,5,2024
359271936,0.285714286,0,1,0.28,1,1,0,0,15021,1,1,0,0,0.71,0,1,0.19047619,0,0.227690391,2,0.183962716,0.358924429,0,0.375,0.600661003,8,0,17,5,2024
359375616,0.214285714,1,0,0.904,1,1,0,0,50031,7,1,0,0,0.08,0,0,0.285714286,2,0.879999993,1,0.724497311,0.178726614,0,0.60068326,0.880787283,5,0,24,5,2023
359562240,0.464285714,0,0,0.712,1,0,1,1,80005,5,1,0,0,0.48,0,0,0.666666667,0,0.670593294,3,0.848091498,0.697724472,1,0.43611148,0.352081878,0,0,3,10,2024
359852544,0.892857143,0,0,0.616,1,0,1,0,50031,2,1,0.4,0,0.77,0,1,0.476190476,2,0.368894991,3,0.313277262,0.409889502,0.4,0.576258593,0.623664839,6,1,29,1,2024
359873280,0.232142857,1,0,0.424,1,1,1,0,85075,1,2,0,0,0.92,0,0,0.380952381,0,0.390415907,0,0.66874975,0.41238497,0,0.73711935,0.721065626,2,0,2,6,2023
359956224,0.785714286,0,1,0.44,1,1,0,0,80002,4,1,0,0,0.74,0,0,0.285714286,1,0.579560877,6,0.097311176,0.787638106,1,0.505093315,0.577541038,2,0,13,8,2023
359976960,0.482142857,1,1,0,1,1,1,0,20151,7,2,0.4,0,0.75,0,1,0.476190476,2,0.670926849,5,0.17874576,0.559729614,1,0.511419487,0.419181409,4,0,11,10,2023
359997696,0.303571429,0,1,0.792,0,0,0,0,85031,6,0,0,0,0.85,0,1,1,1,0.496425522,5,0.199390022,0.385142056,0.4,0.823568724,0.581231387,2,1,5,9,2023
360018432,0.857142857,1,1,0.728,1,0,0,1,85014,4,2,0.8,0,0.95,0,1,0.952380952,1,0.986946846,3,0.491771947,0.244830379,0,0.375,0.573451896,3,0,25,2,2024
360101376,0.428571429,0,0,0.728,1,1,1,1,20165,3,1,0,0,0.87,0,0,0.380952381,1,0.414422308,6,0.494160527,0.766977913,0,0.352783681,0.58960654,7,0,25,3,2023
360142848,0.5,1,1,0.456,1,0,1,0,80033,6,1,0,0,0.5,0,0,0.666666667,2,0.21776462,4,0.532348978,0.419799356,0.4,0.306150998,0.542374244,7,0,30,5,2023
360205056,0.428571429,1,1,0.456,1,1,0,1,15003,1,1,0.8,0,0.05,0,0,0.476190476,2,0.587908916,5,0.145442959,0.869416222,1,0.43611148,0.592426144,3,0,19,5,2023
360288000,0.553571429,1,0,0.472,1,1,0,1,85017,5,2,1,0,0.51,0,1,0.571428571,0,0.311513145,4,0.140646364,0.557784235,0.4,0.910109421,0.505801949,4,0,12,9,2024
360370944,0.428571429,0,1,0.808,0,0,1,0,80002,5,1,0,0,0.99,0,1,0,2,0.324281709,1,0.235406277,0.589753813,0,0.499705277,0.649212164,3,1,11,1,2024
360495360,0.625,1,1,0.696,1,0,1,0,85046,2,2,0,0,0.99,0,1,0.285714286,1,0.496658359,0,0.546292964,0.649426308,0.4,0.576258593,0.470445497,5,0,10,7,2023
360536832,0.446428571,0,1,0.584,0,1,0,1,80021,3,0,0,0,0.48,0,0,0.380952381,0,0.386349603,4,0.426594785,0.425628203,1,0.505093315,0.713843152,3,1,23,3,2024
360619776,0.125,1,1,0.824,0.890705786,1,0,1,80003,2,0,0.4,0,0.14,0,1,0.952380952,2,0.369099844,2,0.447155281,0.781487533,0.4,0.823568724,0.494454248,3,0,4,3,2024
360640512,0.517857143,1,1,0.632,1,1,0,0,80012,2,1,0,0,0.04,0,0,0.476190476,2,0.612677176,1,1,0.268404308,0,0.375,0.5403159,4,0,19,8,2024
360930816,0.517857143,1,1,0.712,1,1,1,0,15022,1,0,0,0,0.12,0,1,0.571428571,0,0.068926743,5,0.480584735,0.403116673,1,0.43611148,0.458064568,7,0,5,1,2024
360993024,0.321428571,1,1,0.488,0,1,1,1,15022,1,0,0,0,1,0,0,0.476190476,2,0.417806227,6,0.175942447,0.571085701,0.4,0.910109421,0.797150966,5,1,14,4,2023
361117440,0.767857143,1,0,0.648,1,1,1,0,50039,3,1,0,0,0.32,0,1,0.19047619,0,0.133352372,3,0.311677301,0.619000911,0,0.371919935,0.881413024,5,0,9,11,2024
361158912,0.321428571,0,0,0.6,1,1,0,1,15021,2,2,0.4,0,0.14,0,0,0.19047619,0,0.781974358,4,0.211049888,0.286335107,0.4,0.576258593,0.60704944,4,0,13,2,2023
361200384,0.732142857,0,1,0.584,1,0,1,0,15025,2,1,0.4,0,0,0,0,0.476190476,2,0.379830758,6,0.437489059,0.260372095,1,0.505093315,0.959500025,6,0,19,8,2024
361345536,0.625,1,1,0.552,1,1,0,0,20147,6,2,0.4,0,1,0,1,0.571428571,1,0.176604275,5,0.311994536,0.255396016,0,0.375,0.500624217,7,1,6,2,2024
361407744,0.196428571,0,1,0.456,0.994470661,0,1,1,50040,4,1,0,0,0.34,0,0,0.285714286,1,0.042124983,1,0.730315191,0.816710654,0,0.60068326,0.345540208,3,0,27,8,2023
361449216,0.285714286,1,0,0.792,1,1,0,0,85041,3,2,0.8,0,0.91,0,1,0.380952381,2,0.290557447,1,0.262162687,0.384338805,0,0.352783681,0.606574035,2,0,30,11,2024
361532160,0.178571429,1,0,0.424,1,1,0,1,80036,5,2,0,0,0.96,0,0,0.380952381,2,0.225361624,1,0.18248829,0.422446655,1,0.43611148,0.698175836,6,0,9,2,2023
361615104,0.232142857,0,0,0.6,1,1,0,1,85021,2,1,1,0,0.5,0,1,0.380952381,0,0.337583012,1,0.7670259,0.321864946,0.4,0.910109421,0.464766471,5,0,25,12,2023
361698048,0.75,1,1,0.28,1,1,1,1,50041,2,1,0,0,0.18,0,0,0.285714286,1,0.595402982,1,0.736518618,0.198707673,0,0.371919935,0.771933207,5,0,6,11,2023
361739520,0.392857143,1,1,0.696,1,1,0,0,85064,1,1,0,0,0.01,0,0,0.19047619,2,1,5,0.369168967,0.231427498,0.4,0.576258593,0.708341973,2,0,6,9,2024
361801728,0.803571429,0,1,0.696,1,1,1,1,50036,1,1,0,0,0.5,0,1,0.476190476,1,0.263892487,6,0.200183855,0.994860045,0,0.73711935,0.83787195,3,0,22,11,2024
361884672,0.232142857,0,0,0.024,1,1,1,0,50047,6,1,0.8,0,0.74,0,1,0.476190476,1,0.354837238,4,0.449616705,0.308471453,1,0.511419487,0.57683,1,0,31,12,2024
362092032,0.535714286,1,0,0.744,1,0,1,1,15021,1,0,1,0,0.5,0,1,0.857142857,2,0.994896225,3,0.240698377,0.273429726,0.4,0.823568724,0.671617585,6,0,29,9,2023
362112768,0.464285714,0,0,0.648,1,1,1,1,20102,2,2,0,0,0.01,0,0,0.095238095,0,0.857958022,1,1,0.418823544,0,0.375,0.590311173,6,0,29,7,2024
362154240,0.428571429,0,1,0.568,1,0,1,0,50029,5,2,0,0,0.56,0,0,0.476190476,0,0.356495467,1,0.378130154,0.462022768,0,0.60068326,0.517068447,2,0,7,12,2023
362195712,0.464285714,0,1,0.488,1,0,0,1,50013,1,1,0,0,1,0,0,0.285714286,1,0.51284287,5,0.462268731,0.2727145,0,0.352783681,0.482709369,2,0,3,3,2023
362278656,0.696428571,0,1,0.76,1,1,1,0,80011,1,1,0,0,0.02,0,1,0.476190476,1,0.371914728,0,0.304419537,0.327474976,1,0.43611148,0.766051522,6,0,8,3,2024
362320128,0.660714286,0,1,0.744,1,1,0,1,20144,2,1,0,0,0.33,0,0,0.666666667,0,0.251802961,0,0.577061774,0.307217144,0.4,0.910109421,0.61436271,2,1,18,3,2024
362340864,0.285714286,1,1,0.568,0.375410341,1,0,0,20148,2,2,0.8,0,0.68,0,1,0.380952381,0,0.163254352,4,0.375947926,0.950499868,0,0.499705277,0.632675416,5,0,24,4,2023
362382336,0.75,0,0,0.552,0.659109561,1,0,1,20116,3,1,0,0,0.64,0,0,0.095238095,1,0.240732262,0,0.561910807,0.18377154,0,0.371919935,0.296515782,2,0,18,2,2023
362444544,0.339285714,0,0,0.84,0.41705991,1,1,1,15043,4,1,0,0,0.32,0,1,0.285714286,1,0.380496539,6,0.405811497,0.282380691,0.4,0.576258593,0.662527244,5,1,9,4,2023
362486016,0.410714286,0,1,0.408,0.46809602,0,1,1,50047,3,0,0.4,0,0.79,0,0,0.571428571,1,0.33330306,6,0.283557689,0.20650174,0,0.73711935,0.424834934,8,0,3,6,2023
362548224,0.392857143,0,1,0.728,0.45593968,1,0,0,80018,2,1,0.4,0,0.39,0,1,0.666666667,0,0.39083274,6,0.646813521,0.215702632,1,0.505093315,0.731208438,4,0,26,2,2024
362921472,0.410714286,1,1,0.696,0.468403775,1,0,0,15018,3,2,0,0,0.49,0,0,0,2,0.053042795,3,0.203876742,0.540412873,0.4,0.306150998,0.585358561,3,0,18,11,2023
362962944,0.321428571,1,1,0.776,0.403210915,0,0,0,85043,1,2,0,0,0.04,0,0,0.666666667,2,0.478724885,4,0.933881053,0.57949887,1,0.43611148,0.708546528,5,0,7,7,2023
363128832,0.321428571,0,1,0.584,0.403621256,1,0,1,80023,4,0,0,0,0.25,0,0,0.666666667,0,0.383082121,1,0.319114901,0.281975984,0,0.499705277,0.418445067,4,0,12,3,2023
363460608,0.285714286,0,0,0.824,0.374640952,0,1,0,85038,7,2,0,0,0.97,0,0,0.19047619,0,0.278562837,6,0.446810319,0.540969091,0,0.73711935,0.557115087,3,0,25,1,2023
363481344,0.410714286,1,0,0.328,0.467788264,1,1,1,85005,2,2,0,0,0.23,0,1,0.476190476,2,0.531974417,6,0.409444594,0.596472856,1,0.505093315,0.605953325,6,1,26,2,2024
363626496,0.5,1,1,0.712,0.526261797,1,1,0,85053,6,0,0,0,0.05,0,0,0.285714286,0,0.619052127,4,0.501275535,0.143866418,0,0.375,0.759921297,4,0,30,7,2024
363709440,0.714285714,1,1,0.68,0.643157571,0,0,1,15010,5,2,0,0,0.97,0,0,0.571428571,1,0.566556656,5,0.305214894,1,0,0.60068326,0.376400372,7,1,8,6,2023
363875328,0.553571429,1,1,0.92,0.557088634,0,1,0,15001,4,0,0.4,0,0.89,0,1,0.571428571,1,0.151462739,3,0.425860148,0.431210432,0,0.352783681,0.388673165,2,1,11,8,2024
363916800,0.535714286,1,1,0.344,0.54744563,1,0,1,50035,5,1,0,0,0.91,0,0,0.952380952,0,0.327922027,5,0.720575074,0.700508743,0.4,0.306150998,0.795284103,6,0,28,9,2023
363999744,0.535714286,1,0,0.76,0.547086582,0,0,1,80102,6,1,0,0,0.54,0,1,0.380952381,0,0.836002468,2,0.394282817,0.851453958,1,0.43611148,0.542262408,6,0,2,4,2024
364207104,0.517857143,0,1,0,0.536315142,0,1,0,85029,7,0,0,0,0.17,0,1,0.285714286,2,0.312982383,0,0.313584728,0.120521575,0.4,0.576258593,0.52648649,4,0,12,7,2023
364290048,0.214285714,1,1,0.12,0.313243742,1,0,0,15037,2,1,0,0,0.39,0,0,0.380952381,1,0.286801581,1,0.17837476,0.296079803,1,0.511419487,0.414856272,3,0,11,11,2024
364372992,0.625,1,0,0.808,0.597507181,1,0,0,20105,5,1,0,0,0.26,0,0,0.571428571,0,0.15391442,5,0.44254714,0.240035921,0,0.352783681,0.537482844,4,0,31,8,2023
364476672,0.571428571,1,1,0.216,0.567295856,1,1,0,50043,3,1,0,0,0.61,0,1,0.571428571,0,0.510252382,6,1,0.673717005,1,0.43611148,0.640142566,5,0,24,6,2023
364621824,0.535714286,1,1,0.328,0.546676241,1,1,0,15051,6,0,0.4,0,0.77,0,1,0,1,0.281614673,3,0.176133514,0.464088977,0.4,0.910109421,0.515104511,2,1,31,12,2024
364663296,0.375,1,1,0.728,0.443167829,0,0,1,15006,4,1,0,0,0.76,0,1,0.666666667,1,0.558802717,3,0.495349437,0.283279943,0,0.371919935,0.587702828,3,1,10,12,2023
364684032,0.285714286,1,1,0.872,0.374230611,0,1,0,20101,4,1,0.8,0,0.63,0,1,0.761904762,1,0.275589129,0,0.734138431,0.575272098,0.4,0.576258593,0.669117622,5,0,28,4,2024
364849920,0.303571429,1,1,0.664,0.390644235,0,0,1,50034,3,0,0.4,0,0.5,0,1,0.571428571,0,0.73686367,0,0.238070466,0.747466716,0,0.73711935,0.354369025,3,0,10,8,2024
364995072,0.910714286,1,1,0.632,0.730919163,1,1,0,80022,4,1,0,0,0.06,0,1,0.666666667,2,0.289820776,6,0.347702958,0.328099282,0.4,0.823568724,0.632645655,3,0,3,12,2023
365015808,0.5,0,1,0.312,0.526261797,0,1,0,50001,1,1,0,0,0.78,0,1,0.285714286,0,0.452689409,6,0.576522288,0.417064841,0,0.375,0.401580137,7,0,29,3,2024
365078016,0.660714286,1,1,0.968,0.615100533,1,1,1,20101,3,1,0,0,0.74,0,1,0.761904762,0,0.423808641,3,0.321511029,0.331760992,0,0.60068326,0.561292157,3,0,1,6,2024
365119488,0.642857143,0,0,0.84,0.605406237,0,1,1,85076,4,0,0.4,0,0.33,0,0,0.571428571,2,0.590650828,1,0.682842365,0.256380967,0,0.352783681,0.335670071,3,0,19,3,2023
365202432,0.321428571,0,1,0.648,0.403159622,1,0,0,80041,1,1,0,0,0.46,0,0,0.285714286,1,0.244926055,3,0.583275877,0.240973814,0.4,0.306150998,0.69408759,7,1,23,2,2024
365223168,0.071428571,1,1,0.792,0.159212146,1,1,1,20152,6,2,0.4,0,0.43,0,1,1,0,0.436559904,4,0.390578451,0.269159321,1,0.43611148,0.468625841,5,1,4,4,2023
365264640,0.232142857,1,1,0.44,0.32775954,1,1,0,80021,3,1,0.4,0,0.12,0,0,0.285714286,1,0.326136541,1,0.296975443,0.896929643,0.4,0.910109421,0.228832053,4,0,24,6,2023
365368320,0.357142857,1,1,0.872,0.431165367,1,0,1,50055,7,1,1,0,0.5,0,1,0.666666667,1,0.434433611,3,0.378938263,0.461647466,0.4,0.576258593,0.362971119,1,0,13,9,2023
365389056,0.535714286,0,1,0.712,0.54785597,1,1,1,85080,4,1,0,0,0.26,0,1,0.285714286,0,0.656099904,4,0.234209095,0.278586176,0,0.73711935,0.607724047,5,0,31,3,2024
365451264,0.303571429,1,1,0.088,0.389515798,0,0,0,85079,4,2,0,0,0.17,0,1,0.952380952,1,0.138585019,0,0.806642944,0.45612885,1,0.511419487,0.578777787,0,1,21,1,2024
365472000,0.482142857,1,1,0.904,0.515080016,1,0,0,15004,6,2,0.4,0,0.74,0,1,0.380952381,1,0.209761077,3,0.122299721,0.897490305,0.4,0.823568724,0.396387477,4,1,18,7,2023
365534208,0.517857143,0,1,0.872,0,0,1,0,50047,2,1,0.4,0,0.98,0,0,0.761904762,2,0.448920381,2,0.17627761,0.539800444,0,0.375,0.432021953,2,0,1,5,2023
365617152,0.375,0,1,0.6,0.442603611,1,1,0,15014,6,2,0,0,0.22,0,0,0.476190476,0,0.427477279,1,0.354810312,0.829248219,0,0.352783681,0.334085181,3,0,26,12,2023
365700096,0.232142857,0,1,0.36,0.328734099,1,0,0,15009,4,1,0,0,0.95,0,0,0.19047619,0,0.15149214,2,0.798531788,0.234144548,0.4,0.306150998,0.592856763,6,1,7,5,2023
365845248,0.642857143,0,1,0.584,0.606226918,1,1,0,50025,5,1,0,0,0.72,0,0,0.380952381,2,0.093041654,2,0.398277408,0.501948076,0.4,0.910109421,0.564225293,6,0,5,1,2023
365907456,0.267857143,1,0,0.552,0.359714813,0,1,1,80027,2,1,0.4,0,0.22,0,1,0.095238095,0,0.975554055,6,0.722586742,0.551088341,0,0.371919935,0.686146436,7,1,4,9,2023
365969664,0.875,0,1,0.6,0.715223636,1,1,0,20103,1,1,0,0,0.91,0,1,0.380952381,2,0.617743707,2,0.210656642,0.344249254,0.4,0.576258593,0.379581322,2,0,14,6,2024
366011136,0.375,0,0,0.632,0.444142388,1,1,0,85027,3,1,0,0,0.23,0,0,0.19047619,0,0.227717352,2,0.126040677,0.374555175,1,0.505093315,0.85286161,5,0,23,3,2024
366259968,0.625,1,1,0.168,0.597917522,1,1,0,20132,7,2,0.4,0,0.88,0,1,0.380952381,1,0.388307795,3,0.11132501,0.220337376,0,0.60068326,0.425635153,4,0,22,5,2024
366301440,0.214285714,0,1,0.776,0.311961428,1,1,0,20121,6,2,1,0,0,0,1,0.476190476,0,0.082787946,1,0.646552433,0.678626923,0,0.352783681,0.49481661,2,1,31,10,2023
366363648,0.214285714,0,1,0.696,0.312217891,1,0,1,80014,6,2,0,0,1,0,1,0.666666667,2,0.187523877,3,0.238071466,0.484700947,0.4,0.306150998,0.534567381,4,0,21,11,2023
366425856,0.75,1,1,0.808,0.659827657,0,0,1,85076,7,2,1,0,0.45,0,1,0.285714286,1,0.091314988,3,0.62611885,0.258878843,1,0.43611148,0.751677063,3,1,5,6,2024
366446592,0.607142857,1,1,0.792,0.587812885,1,1,1,20135,4,1,0,0,0.91,0,0,0.476190476,0,0.524124621,6,0.685306324,0.265243056,0.4,0.910109421,0.577463494,6,0,21,7,2024
366674688,0.267857143,1,1,0.616,0.359407058,0,0,0,50043,6,0,0,0,0,0,1,0.095238095,1,0.2123695,3,0.141584932,0.345042333,0,0.73711935,0.739995904,3,0,18,4,2023
366736896,0.642857143,1,1,0.744,0.605611407,1,1,0,80002,5,1,0,0,0.38,0,0,0.380952381,1,0.29084469,3,0.468449586,0.516247061,1,0.505093315,0.60954076,4,1,30,11,2023
366819840,0.357142857,1,1,0.888,0.429729175,0,0,1,50011,1,1,0,0,0.03,0,1,0.285714286,0,0.268764686,6,0.803874403,0.320176243,0,0.375,0.477108818,2,0,19,4,2024
366923520,0.321428571,0,0,0.728,0.402338941,1,0,1,50025,3,2,1,0,0.91,0,1,0.571428571,0,0.277745644,1,0.615936262,0.501653105,0.4,0.306150998,0.381993535,2,0,1,6,2024
366944256,0.214285714,0,0,0.952,0.312576939,1,0,0,20158,4,2,0.8,0,0.65,0,1,0.19047619,2,0.349299847,3,0.646023363,0.636667472,1,0.43611148,0.69248614,2,0,12,2,2023
367089408,0.303571429,1,1,0.296,0.388848995,1,0,0,85053,1,1,0,0,0.95,0,0,0.476190476,0,0.454498183,1,0.911980551,0.377129777,0,0.371919935,0.737734172,2,0,13,1,2023
367130880,0.589285714,1,1,0.472,0.578631514,1,0,1,50055,3,0,0,0,0.33,0,1,0.380952381,0,0.219780319,3,0.240069355,0.3941578,0,0.73711935,0.616092601,4,0,11,5,2024
367234560,0.321428571,1,0,0.904,0.403877719,1,1,1,80109,5,2,0,0,0.07,0,0,0.380952381,2,0.707415205,1,0.515724326,0.486162743,1,0.505093315,0.524295377,2,1,6,6,2024
367255296,0.553571429,1,1,0.648,0.557909315,1,0,0,85070,6,1,0,0,1,0,0,0.380952381,1,0.076916401,1,0.186526595,0.675698622,1,0.511419487,0.645947855,4,0,6,8,2024
367276032,0.535714286,0,1,0.648,0.547394337,0,0,1,20109,4,1,0.8,0,0.5,0,0,0,1,0.318542314,6,0.280469284,0.511573904,0.4,0.823568724,0.594469123,2,0,29,10,2023
367379712,0.285714286,0,1,0.344,0.373820271,1,1,0,50035,6,0,0.4,0,0.08,0,0,0.285714286,0,0.180055369,5,0.251386149,0.722775526,0,0.352783681,0.505484478,3,1,7,11,2023
367587072,0.535714286,1,1,0.856,0.546471071,0,1,0,80103,7,1,0,0,0.12,0,1,0.19047619,0,0.190392001,5,0.772594295,0.95672761,1,0.43611148,0.479678795,4,0,24,4,2024
367670016,0.517857143,1,1,0.28,0.536315142,1,0,0,20129,3,1,0,0,0.12,0,1,0.571428571,1,0.246946399,5,0.686162944,0.716656752,0,0.499705277,0.807491349,4,0,29,4,2023
367752960,0.678571429,1,1,0.808,0.625102585,1,0,1,50021,6,0,0.4,0,0.68,0,1,0.666666667,2,0.577513049,3,0.528578533,0.245638168,0.4,0.576258593,0.639478389,2,1,24,9,2024
368022528,0.696428571,1,1,0.264,0.633463275,1,1,0,15060,2,2,0,0,1,0,1,0.571428571,0,0.195809721,4,0.497926771,0.236458719,0.4,0.823568724,0.532742237,4,0,7,8,2023
368167680,0.839285714,0,0,0.696,0.698348379,1,1,0,85055,4,2,0,0,0.91,0,1,0.476190476,0,0.400492395,3,0.494881385,0.323250947,0,0.352783681,0.576350414,3,0,17,11,2024
368209152,0.428571429,0,0,0.008,0.480047189,0,1,1,50057,2,1,0,0,1,0,1,0.761904762,2,0.871154502,4,0.501834015,0.391484591,0.4,0.306150998,0.203380235,7,1,11,9,2023
368250624,0.339285714,1,1,0.424,0.415931473,1,1,1,15057,2,0,0.4,0,0.85,0,1,0.476190476,1,0.376303808,6,0.245564281,0.462607023,1,0.43611148,0.780616897,1,0,11,9,2023
368375040,0.285714286,0,1,0.696,0.375,1,0,0,15046,4,1,0,0,0.02,0,1,0.19047619,2,0.25793789,6,0.375189525,0.563764076,0,0.499705277,0.383011761,8,0,2,7,2023
368457984,0.446428571,0,0,0.552,0.492459992,1,0,1,15010,4,1,0.4,0,0.49,0,0,0.476190476,2,0.511115709,0,0.320312366,0.526439861,0,0.73711935,0.697860351,4,0,21,4,2024
368540928,0.25,0,1,0,0.344173164,0,0,0,80014,1,2,0,0,0.5,0,1,1,0,0.633816488,2,0.243696854,0.453040404,1,0.505093315,0.624492412,3,0,10,11,2023
368686080,0.25,0,1,0.872,0.344173164,1,0,0,20115,4,2,1,0,0.02,0,1,0.476190476,1,0.398080337,2,0.283862132,0.867060161,1,0.511419487,0.627957571,3,0,24,11,2024
368706816,0.321428571,1,1,0.856,0.403672548,1,1,0,20152,7,1,0,0,0.98,0,1,0.476190476,1,0.240758268,5,0.715821584,0.468410441,0.4,0.823568724,0.577831996,5,0,5,4,2023
368851968,0.339285714,1,1,0.84,0.416752154,1,0,1,50002,7,1,1,0,0.45,0,1,0.380952381,2,0.260672923,4,0.690030726,1,0,0.60068326,0.804904427,3,0,11,12,2024
368872704,0.357142857,1,1,0.312,0.430601149,0,0,0,20124,6,1,0,0,0.98,0,1,0.19047619,1,0.976852223,4,0.800074399,0.502809892,0,0.352783681,0.665610475,6,1,6,2,2024
368934912,0.571428571,0,1,0.808,1,0,1,1,15025,5,1,0.8,0,0.07,0,1,0.285714286,2,0.604408514,2,0.389938337,0.699466121,1,0.43611148,0.863407338,7,0,14,3,2024
369163008,0.571428571,0,1,0.584,0.567911366,1,0,1,80042,4,1,0,0,0.89,0,0,0.380952381,1,0.431918917,1,0.267559576,0.370573686,0,0.371919935,1,3,1,1,10,2023
369287424,0.267857143,0,1,0.888,0.360022569,0,1,0,20152,3,1,0,0,0.69,0,1,0.380952381,1,0.072685521,5,0.384623891,0.492972185,0.4,0.576258593,0.585522038,3,1,24,8,2024
369411840,0.375,1,0,0.264,0.442860074,1,0,1,15021,5,1,0,0,0.01,0,1,0.19047619,0,0.591515026,4,0.550649034,0.545753048,1,0.511419487,0.38645391,3,0,5,12,2024
369432576,0.232142857,0,1,0.92,0.328477636,0,0,0,80030,4,1,0,0,0.89,0,0,0.19047619,0,0.17305284,6,0.103613938,0.708586059,0.4,0.823568724,0.380075291,3,0,1,1,2023
369598464,0.446428571,1,1,0.792,0.491741896,1,0,1,85045,7,1,0,0,0.11,0,0,0.19047619,2,0.267136034,1,0.162355445,0.498737438,0,0.352783681,0.830504924,4,0,1,3,2023
369826560,0.214285714,1,0,0.664,0,1,0,0,85055,2,0,0.4,0,0.5,0,1,0.285714286,1,0.09966477,4,1,0.228371739,0,0.371919935,0.643282698,7,1,4,9,2023
369930240,0.696428571,0,1,0.696,0,0,0,0,15019,6,2,0,0,0.76,0,1,0.571428571,0,0.269074178,6,0.26212149,0.370479338,0,0.73711935,0.641373858,7,1,21,5,2024
370096128,0.5,1,1,0.616,0.52610792,1,1,0,80033,1,0,0,0,0.65,0,0,0.380952381,1,0.755391004,4,0.735266869,0.35472729,0.4,0.823568724,0.371239277,3,0,9,2,2024
370199808,0.446428571,0,1,0.28,0,0,1,0,80002,5,1,0,0,0.16,0,0,0.19047619,1,0.402420203,6,0.126197711,0.312568803,0,0.352783681,0.299565017,3,1,23,2,2023
370407168,0.464285714,1,1,0.264,0.502102995,1,1,1,15035,3,1,0.8,0,0.79,0,1,0.571428571,0,0.231123342,5,0.323115635,0.703099425,1,0.43611148,0.806847035,2,0,31,8,2024
